,live,live,live,live,live,live,live,live,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,bernoulli,replay,replay,replay,replay,replay,replay,replay,replay,replay,replay,replay,replay,routereval,routereval,routereval,routereval,routereval,routereval,routereval,routereval,llmrouterbench,llmrouterbench
,100,100,1000,1000,10000,10000,100000,100000,10,10,100,100,1000,1000,10000,10000,100000,100000,1000000,1000000,10000000,10000000,10,10,100,100,1000,1000,10000,10000,100000,100000,1000000,1000000,10,10,100,100,1000,1000,5000,5000,20,20
,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel,beta0,cartel
label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midian_va,0.9250798911113741,0.908983311634513,0.9444960520204366,0.9375290292614956,0.9443725743855111,0.943078913324709,0.9690721649484538,0.9600515463917527,0.9127188656488423,0.9125114360993353,0.9163274865231762,0.9110881216829375,0.9346780292047681,0.9263111553978169,0.9417232068269434,0.9328380991146843,0.9430095339058252,0.9334354006299146,0.9462024567465858,0.9374097654493386,0.9469249314550441,0.9386404462513,0.9101587579724648,0.9101587579724648,0.9200128051873423,0.919433734042289,0.9403949991491276,0.9394440486842724,0.9563597725701813,0.9549588021872017,0.961000343507187,0.9596010258852684,0.964174658560151,0.9622422587981149,0.888192994664811,0.888192994664811,0.8452020202020202,0.8446969696969696,0.8179419525065961,0.7963748996214294,0.7820197044334978,0.7869458128078819,0.9222068965517242,0.9188965517241379
mlp_router,0.8627056456385371,0.8627056456385371,0.8535764050162564,0.8535764050162564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.9853535353535353,0.9853535353535353,0.8445566135138235,0.8445566135138235,,,0.9475862068965518,0.9475862068965518
verify_on_claim,,,0.8379006038086391,0.8339526242452392,0.8434670116429495,,0.8144329896907218,0.845360824742268,0.9559164127600767,0.8778226216347644,0.9774061330126468,0.8528770620464273,0.9914082738559453,0.8815466053805979,0.9909137378981969,0.88527336881539,0.9921556471058717,0.8848690359846377,0.9919646872263378,0.8815590163546425,0.994870946393117,0.8845726576533988,0.8946826962434444,0.853487350150517,0.9696386702469165,0.9080748943838081,0.9929590816825069,0.8818874762104035,0.9975449259975372,0.871089203835283,0.9982002752272309,0.8757473388730014,0.997962119901608,0.8754488188311933,,,,,,,,,,
warm_start_bandit,0.8640075748609303,0.8501597822227482,0.8864375290292617,0.891546679052485,0.8654592496765846,0.9120310478654592,0.8556701030927836,0.9020618556701031,0.9421010552806616,0.8967962437393363,0.944965215909267,0.8776520113034886,0.9784236431049029,0.9076010740841113,0.9878715735716265,0.9156050842363588,0.9907808148188464,0.9108062764288437,0.9905919386523395,0.9089074814797281,0.9912073366739151,0.9075115817339511,0.9545937414012372,0.8909447584680273,0.9412996555723848,0.8786983402916462,0.9614763717101529,0.9038931962703489,0.9851847381999893,0.8913695160660078,0.9923964789459597,0.8922146098032314,0.9947892713840285,0.8925661678149959,0.9236836000927859,0.8582695430294596,0.8924242424242425,0.7724747474747474,0.8771366295743948,0.6692669496386372,0.911330049261084,0.70320197044335,0.9362758620689656,0.8653793103448275
cnp_self_bid,,,0.6994890849976777,0.5980027868091035,,,,,0.9858920432222739,0.8248126952379119,0.9821580319248467,0.8190738624106562,0.9881715836350101,0.8478069204815626,0.9897257437387739,0.8493862424596685,0.9903264812575575,0.8503396853266824,0.9922072850346737,0.8501100565667085,0.9905218871135484,0.8498274558003212,0.991136001796072,0.8793743317777416,0.9899434053285184,0.8797815491793683,0.9935823511701296,0.8573046466091565,0.996836423204458,0.8606439568804947,0.9979389568761496,0.8626434880099133,0.9978946124863403,0.8637953512706162,,,,,,,,,,
cluster_head_router,,,0.7206223873664653,0.6191360891778913,,,,,0.9875157632720568,0.8248813805192058,0.9398200070795786,0.7900642763753036,0.9857597464612382,0.8328199204969473,0.9884478217346137,0.8455595760138774,0.9899407709945882,0.8485294500434221,0.9907516981846582,0.8464829234811011,0.9908764299896,0.8449702183984117,0.9921640886920026,0.8813983350741905,0.8672268788331319,0.7637886328245547,0.9828187066989226,0.8519878538458389,0.9966440007663139,0.8568322202933092,0.9979284198458642,0.8615392072359892,0.9979832159688791,0.8619135820700304,,,,,,,,,,
midian_a,0.9197538170197657,0.9197538170197657,0.9183697166744078,0.9189503019043196,0.9133247089262614,0.9094437257438551,0.8724226804123713,0.8685567010309279,0.9297390783534213,0.9296813827171346,0.9048774005313259,0.903652180545938,0.908037760991433,0.9046898280352994,0.9093645651160425,0.90251703304375,0.9094622063100306,0.9018544854790734,0.9096411919244516,0.9035348275780455,0.9109742838233904,0.9042970596577479,0.9337308328872814,0.9337308328872814,0.9083360528098695,0.9051915102672062,0.8921152609392032,0.8835841542600429,0.8937190953107158,0.8801533134215493,0.8939511123942872,0.8806407357376025,0.8907561252431321,0.8750268974857706,0.92229181164463,0.92229181164463,0.8535353535353536,0.854040404040404,0.7596650223700815,0.7603533325685443,0.7130541871921184,0.7130541871921184,0.9337931034482759,0.9337931034482759
flat_probe_argmax_online,0.923777961888981,0.923777961888981,0.9139572689270787,0.9137250348351139,0.9016817593790426,0.9016817593790426,0.8685567010309279,0.8685567010309279,0.9416367427791162,0.9416367427791162,0.9101501371221394,0.9101501371221394,0.9076543285850042,0.9076543285850042,0.9087492693362617,0.9087492693362617,0.9075762487665553,0.9075762487665553,0.9103926534283213,0.9103926534283213,0.9088470265670794,0.9088470265670794,0.9366658772346516,0.9366658772346516,0.9100227194528886,0.9100227194528886,0.8922360299591624,0.8922360299591624,0.8925974750462701,0.8925974750462701,0.8937656606612616,0.8937656606612616,0.8946124863402963,0.8946124863402963,0.9352818371607516,0.9352818371607516,0.8085858585858585,0.8085858585858585,0.581163244235402,0.581163244235402,0.6884236453201972,0.6884236453201972,0.9475862068965517,0.9475862068965517
flat_nsw_router,,,0.864375290292615,0.864375290292615,,,,,0.8699444198703771,0.8699444198703771,0.820535068346537,0.820535068346537,0.837172588369927,0.837172588369927,0.8428238763160821,0.8428238763160821,0.8203962640529866,0.8203962640529866,0.8054602257934722,0.8054602257934722,0.7832443036777914,0.7832443036777914,0.9161280960679441,0.9161280960679441,0.8866732052341646,0.8866732052341646,0.8868782770736908,0.8868782770736908,0.8991081895158465,0.8991081895158465,0.9026631290343653,0.9026631290343653,0.9022112897713607,0.9022112897713607,,,,,,,,,,
declared_argmax,0.7091569021974988,0.6132086637471891,0.7146423594983743,0.604040873200186,0.7658473479948252,0.6196636481241915,0.7216494845360826,0.6701030927835053,0.9874402094626338,0.8255490014533804,0.9847884409790794,0.8222942363411213,0.9906425924764407,0.850545385260811,0.9903055416851057,0.8507955064475898,0.9909133287742221,0.8510519478368279,0.9912368938013302,0.8532342429764975,0.9941500425451448,0.8550865084617566,0.9921545059912414,0.8815708236878887,0.9913613758659463,0.8802395740590314,0.9948259342602709,0.8512577502251751,0.9973634750141995,0.8504907194151707,0.9980927975183185,0.8502013626487563,0.9976752133867203,0.8504626367552559,0.9930410577592207,0.6877754581303642,0.9588383838383839,0.6648989898989898,0.9624870941837789,0.5513364689686819,0.9581280788177342,0.6810344827586209,0.9897931034482759,0.7837241379310346
thompson_per_family,,,0.8193218764514631,0.8193218764514631,,,,,0.8829781388486698,0.8829781388486698,0.814940532732324,0.814940532732324,0.8223133991874547,0.8223133991874547,0.8268001542972496,0.8268001542972496,0.8288913551208361,0.8288913551208361,0.8285366026839602,0.8285366026839602,0.8281530679776876,0.8281530679776876,0.846659675858302,0.846659675858302,0.8043276035145096,0.8043276035145096,0.851801633084293,0.851801633084293,0.8623103520739847,0.8623103520739847,0.8638173131837213,0.8638173131837213,0.8630485504892179,0.8630485504892179,,,,,,,,,,
midian,0.9168935179705685,0.8709511973803606,0.9161441399597462,0.8568470351447592,0.9139715394566623,0.8758085381630013,0.8724226804123713,0.8182989690721651,0.9300055772448409,0.8700460740866917,0.9046688270902338,0.8326597404392917,0.9075549201833375,0.8461536640871763,0.9093645651160425,0.8432510335785841,0.9094622063100306,0.8412695783453265,0.9096411919244516,0.8434534093867601,0.9109742838233904,0.8462702089439349,0.933726041536901,0.7323893916764663,0.9083067888775775,0.6827080310871639,0.8921161054778041,0.7178502101000906,0.8937102337510644,0.7106426487454984,0.8939321457397731,0.720431512464253,0.8907561252431321,0.7095282497436828,0.9206680584551149,0.6917188587334725,0.8535353535353536,0.7603535353535352,0.7628771366295745,0.6867041413330274,0.7130541871921184,0.6637931034482759,0.929655172413793,0.8350344827586208
midian_v,0.9283149879670178,0.8088925711129522,0.9437025855395573,0.828262888992104,0.945666235446313,0.852522639068564,0.9690721649484538,0.8105670103092785,0.9127188656488423,0.8716299566733244,0.9163274865231762,0.8168021996751023,0.9346780292047681,0.815231734002052,0.9417232068269434,0.8025468512238471,0.9430095339058252,0.7932947938579783,0.9462024567465858,0.7871529667936852,0.9469249314550441,0.7919187860451926,0.9101587579724648,0.7624037794171802,0.9200128051873423,0.6133822188800249,0.9403949991491276,0.608946112947748,0.9563597725701813,0.5949064599081942,0.961000343507187,0.5784176330879609,0.964174658560151,0.5795089679381971,0.8854094177684994,0.7088842495940617,0.8452020202020202,0.7444444444444445,0.8179419525065961,0.6791327291499367,0.7820197044334978,0.6009852216748769,0.9222068965517242,0.8231724137931035
disrouter_cascade,,,0.5074314909428703,0.7011147236414306,,,,,0.9397602608941723,0.8782512177900373,0.8896872947786321,0.88616061585182,0.859612851612842,0.8793809223442868,0.8172973842829794,0.8561935436540524,0.8042579573447043,0.8523415925811115,0.7906025892878276,0.857488580151949,0.7562517727143803,0.8523447102202891,0.9681669525505727,0.8728382453801116,0.9239873792641096,0.840205184504659,0.8723412341327034,0.7977410281497386,0.8441487965580015,0.7681849753522048,0.826705892518076,0.756824307664425,0.8124601811730258,0.7513406550750809,,,,,,,,,,
ucb_per_family,,,0.7919182535996285,0.7919182535996285,,,,,0.7628709348616265,0.7628709348616265,0.7350735906692586,0.7350735906692586,0.8027110091254546,0.8027110091254546,0.8229533724125039,0.8229533724125039,0.8270337934249414,0.8270337934249414,0.8289093749260372,0.8289093749260372,0.8284721565661339,0.8284721565661339,0.7831386904281141,0.7831386904281141,0.8053815484699397,0.8053815484699397,0.8580828889300838,0.8580828889300838,0.8627053244470174,0.8627053244470174,0.8647930421881618,0.8647930421881618,0.8642805608178522,0.8642805608178522,,,,,,,,,,
knn_router_online,0.8730027222156468,0.8730027222156468,0.8889921040408731,0.8889921040408731,0.851228978007762,0.851228978007762,0.859536082474227,0.859536082474227,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8250985850150778,0.8250985850150778,0.7431818181818182,0.7431818181818182,0.49764827348858554,0.49764827348858554,,,0.9139310344827588,0.9139310344827588
declared_softmax,,,0.6502554575011611,0.5276358569437992,,,,,0.930419062638229,0.7828542306012158,0.9020181566160093,0.7327530621560775,0.9056744445851417,0.7385701048166923,0.9062147240280103,0.7390412271837676,0.905723419711924,0.7401306682252832,0.904096944451019,0.7398937303259093,0.9074879455422142,0.7394109861019192,0.9488680776965378,0.7963402296836476,0.9007832979210193,0.7173414515619846,0.8908070706460763,0.7158444309224432,0.8932658898314025,0.7187475999942611,0.8935317385889229,0.718509558140172,0.8937728628629051,0.7205572737130342,,,,,,,,,,
trueskill_per_family,,,0.8653042266604738,0.8653042266604738,,,,,0.7954195159610854,0.7954195159610854,0.7302084661747514,0.7302084661747514,0.7424115294811,0.7424115294811,0.7532533764355916,0.7532533764355916,,,,,,,0.8378045758765092,0.8378045758765092,0.8341564183784588,0.8341564183784588,0.8295197489017833,0.8295197489017833,0.8327473451189263,0.8327473451189263,,,,,,,,,,,,,,
flat_probe_argmax_frozen,0.8220499467392591,0.8197419812995621,0.8502090106827682,0.8442289828146772,0.8046571798188874,0.8046571798188874,0.8195876288659795,0.8195876288659795,0.8713098832624959,0.8713098832624959,0.8194230739434563,0.8194230739434563,0.8275832279091454,0.8275832279091454,0.827136200453899,0.827136200453899,0.8313830907460299,0.8313830907460299,0.8375304726515348,0.8375304726515348,0.8251867259147205,0.8251867259147205,0.9167454957884029,0.9167454957884029,0.8834328898221817,0.8834328898221817,0.8641893252854437,0.8641893252854437,0.8625555218910061,0.8625555218910061,0.8638531390866923,0.8638531390866923,0.8638037896975246,0.8638037896975246,0.6977499420088146,0.6977499420088146,0.49873737373737376,0.49873737373737376,0.30790409544568087,0.30790409544568087,0.6748768472906406,0.6748768472906406,0.855448275862069,0.855448275862069
linucb_honest,,,0.8516024152345564,0.8520668834184859,0.5666235446313065,,0.4471649484536083,0.4471649484536083,0.9335868278114945,0.9335868278114945,0.8994020497405945,0.8994020497405945,0.8586850398639525,0.8586850398639525,0.7315121367092564,0.7315121367092564,0.5166316845599945,0.5166316845599945,0.38016259970178223,0.38016259970178223,0.30903138886262643,0.30903138886262643,0.9517928548645209,0.9517928548645209,0.9280563960314558,0.9280563960314558,0.854484309950734,0.854484309950734,0.6883849427754237,0.6883849427754237,0.6484383067413813,0.6484383067413813,0.6317850226360802,0.6317850226360802,0.9661331477615402,0.9661331477615402,0.8656565656565656,0.8656565656565656,0.8268899850866124,0.8268899850866124,0.6748768472906406,0.6748768472906406,0.9365517241379311,0.9365517241379311
knn_router,0.8073144750858089,0.8073144750858089,0.8437064561077565,0.8437064561077565,0.7981888745148771,0.7981888745148771,0.8028350515463918,0.8028350515463918,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7005335189051264,0.7005335189051264,0.48787878787878775,0.48787878787878775,0.30859240564414364,0.30859240564414364,0.6748768472906406,0.6748768472906406,0.8791724137931036,0.8791724137931036
llm_supervisor,0.7175997159427151,0.6334477452953012,0.5937064561077567,0.525545750116117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gossip_reputation_greedy,,,0.7728750580585231,0.5204366000928936,,,,,0.8534091252517315,0.5202855109772815,0.7962833404645586,0.4722591364106061,0.7922127718494342,0.4860206935156136,0.793587198061345,0.48928438734289253,0.7938390476032722,0.49096183834717233,0.7962178409978462,0.49229604033040636,,,0.5220005119900121,0.3362049493280472,0.4107481102594026,0.2593170152917347,0.4446504180254941,0.29287162971036124,0.45694590144426545,0.307948903403092,0.45726918108308023,0.31096251556846216,0.45731632709030373,0.309783090236318,,,,,,,,,,
referral_network,,,0.6453785415699025,0.502322340919647,,,,,0.7360452113995587,0.5831572700622837,0.6593566641598126,0.5131419145611675,0.656959357348352,0.5101272309198,0.657174940422803,0.5110812403416312,0.658123460412639,0.5101243028227839,0.6579666753449622,0.5118399564507349,,,0.7273030310082508,0.42758216139184607,0.543718541272786,0.2941331136469243,0.5262277796615682,0.2826163974770254,0.5277518729539291,0.28318590792586323,0.5270980807853036,0.2837011108137326,0.5272582285210391,0.2828982621059782,,,,,,,,,,
random,0.5039057876671795,0.5039057876671795,0.5017998142127265,0.5017998142127265,0.4851228978007762,0.4851228978007762,0.5128865979381444,0.5128865979381444,0.5759288310589347,0.5759288310589347,0.4985954068552727,0.4985954068552727,0.49569999491123645,0.49569999491123645,0.4955734201689223,0.4955734201689223,0.49569684593123,0.49569684593123,0.4970059880239521,0.4970059880239521,0.49364186442280406,0.49364186442280406,0.3944047979213752,0.3944047979213752,0.25588116360489066,0.25588116360489066,0.24266929937499918,0.24266929937499918,0.24285526203631883,0.24285526203631883,0.24262565935467004,0.24262565935467004,0.2421490985650454,0.2421490985650454,0.637207144514034,0.637207144514034,0.6893939393939392,0.6893939393939392,0.6330159458529311,0.6330159458529311,0.6096059113300493,0.6096059113300493,0.6744827586206896,0.6744827586206896
