family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
routereval,beta0,all_strong,1000,fw_openai_agents,0.7188000000000001,0.6978000000000001,0.7367999999999999,5
routereval,beta0,all_strong,1000,fw_smolagents,0.7116,0.6974,0.7262000000000001,5
routereval,beta0,all_strong,1000,knn_router,0.6428,0.6282,0.6542000000000001,5
routereval,beta0,all_strong,1000,knn_router_online,0.6732000000000001,0.6638000000000001,0.6845999999999999,5
routereval,beta0,all_strong,1000,linucb_honest,0.7827999999999999,0.7736000000000001,0.791,5
routereval,beta0,all_strong,1000,midian,0.7608,0.7542,0.7668,5
routereval,beta0,all_strong,1000,midian_wo_audit,0.7608,0.7542,0.7668,5
routereval,beta0,all_strong,1000,midian_wo_defenses,0.7424000000000001,0.734,0.7506,5
routereval,beta0,all_strong,1000,midian_wo_verify,0.7415999999999999,0.7335999999999999,0.7492,5
routereval,beta0,all_strong,1000,mlp_router,0.7806,0.77,0.7934,5
routereval,beta0,all_strong,1000,oracle,0.9020000000000001,0.891,0.913,5
routereval,beta0,all_strong,1000,random,0.6812,0.67238,0.6886000000000001,5
routereval,beta0,all_strong,1000,sequential_halving,0.7032,0.6878,0.7186,5
routereval,beta0,all_strong,1000,sequential_halving_peer,0.7032,0.6878,0.7186,5
routereval,beta0,all_strong,1000,warm_start_bandit,0.8114000000000001,0.8082,0.8138,5
routereval,beta0,all_strong,5000,declared_argmax,0.8644444444444445,0.8166666666666668,0.89,3
routereval,beta0,all_strong,5000,flat_probe_argmax_frozen,0.6088888888888889,0.58,0.64,3
routereval,beta0,all_strong,5000,flat_probe_argmax_online,0.6211111111111111,0.5866666666666667,0.6466666666666666,3
routereval,beta0,all_strong,5000,fw_autogen,0.6088888888888889,0.59,0.6266666666666667,3
routereval,beta0,all_strong,5000,fw_camel_workforce,0.5888888888888889,0.55,0.63,3
routereval,beta0,all_strong,5000,fw_crewai,0.581111111111111,0.5533333333333333,0.6166666666666667,3
routereval,beta0,all_strong,5000,fw_google_adk,0.5888888888888889,0.5366666666666666,0.6233333333333333,3
routereval,beta0,all_strong,5000,fw_langgraph,0.6022222222222222,0.5866666666666667,0.6233333333333333,3
routereval,beta0,all_strong,5000,fw_llamaindex,0.5711111111111111,0.5533333333333333,0.5933333333333334,3
routereval,beta0,all_strong,5000,fw_maf,0.6155555555555555,0.57,0.6566666666666666,3
routereval,beta0,all_strong,5000,fw_openai_agents,0.5777777777777778,0.5566666666666666,0.6133333333333333,3
routereval,beta0,all_strong,5000,fw_smolagents,0.5955555555555555,0.5633333333333334,0.6133333333333333,3
routereval,beta0,all_strong,5000,knn_router,0.6088888888888889,0.58,0.64,3
routereval,beta0,all_strong,5000,linucb_honest,0.6088888888888889,0.59,0.64,3
routereval,beta0,all_strong,5000,midian,0.7055555555555556,0.6533333333333333,0.7366666666666667,3
routereval,beta0,all_strong,5000,midian_wo_audit,0.7055555555555556,0.6533333333333333,0.7366666666666667,3
routereval,beta0,all_strong,5000,midian_wo_defenses,0.6433333333333334,0.61,0.67,3
routereval,beta0,all_strong,5000,midian_wo_verify,0.6433333333333334,0.61,0.67,3
routereval,beta0,all_strong,5000,oracle,0.9022222222222221,0.8966666666666666,0.91,3
routereval,beta0,all_strong,5000,random,0.5499999999999999,0.5333333333333333,0.56,3
routereval,beta0,all_strong,5000,sequential_halving,0.8822222222222221,0.85,0.9033333333333332,3
routereval,beta0,all_strong,5000,sequential_halving_peer,0.8822222222222221,0.85,0.9033333333333332,3
routereval,beta0,all_strong,5000,warm_start_bandit,0.8222222222222223,0.8033333333333333,0.8333333333333334,3
