family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
live,beta0,specialist,1000,midian_sha,0.7882,0.7809000000000001,0.7953,10
live,beta0,specialist,1000,midian_v,0.8127166666666668,0.8053825,0.8198004166666665,10
live,beta0,specialist,1000,midian_v_r5,0.8195,0.8132987500000002,0.8254999999999999,10
live,beta0,specialist,1000,midian_va,0.8134,0.8051999999999999,0.8208,10
live,beta0,specialist,1000,mlp_router,0.7351,0.7223974999999999,0.7493025000000001,10
live,beta0,specialist,1000,oracle,0.8612,0.8572,0.8655999999999999,10
live,beta0,specialist,1000,random,0.43215000000000003,0.42289875,0.44029999999999997,10
live,beta0,specialist,1000,referral_network,0.5558,0.5348,0.5708,5
live,beta0,specialist,1000,route_to_k_majority,0.5952,0.561585,0.6338,5
live,beta0,specialist,1000,sequential_halving,0.8620000000000001,0.8562,0.8677999999999999,5
live,beta0,specialist,1000,sequential_halving_peer,0.85985,0.8553,0.8652,10
live,beta0,specialist,1000,thompson_per_family,0.7056,0.6973999999999999,0.7165999999999999,5
live,beta0,specialist,1000,trueskill_per_family,0.7452,0.7062,0.781,5
live,beta0,specialist,1000,ucb_per_family,0.682,0.6690000000000002,0.6984,5
live,beta0,specialist,1000,verify_on_claim,0.7215999999999999,0.7043999999999999,0.7385999999999999,5
live,beta0,specialist,1000,warm_start_bandit,0.7634000000000001,0.7564,0.7704000000000001,5
live,beta0,specialist,10000,declared_argmax,0.6577777777777777,0.5866666666666667,0.7066666666666667,3
live,beta0,specialist,10000,flat_probe_argmax_frozen,0.6911111111111111,0.62,0.73,3
live,beta0,specialist,10000,flat_probe_argmax_online,0.7744444444444444,0.7150000000000002,0.83,3
live,beta0,specialist,10000,fw_autogen,0.26999999999999996,0.2466666666666666,0.2833333333333333,3
live,beta0,specialist,10000,fw_camel_workforce,0.25666666666666665,0.2466666666666666,0.2633333333333333,3
live,beta0,specialist,10000,fw_crewai,0.3022222222222222,0.24,0.3366666666666666,3
live,beta0,specialist,10000,fw_google_adk,0.2688888888888889,0.2333333333333333,0.3033333333333333,3
live,beta0,specialist,10000,fw_langgraph,0.2733333333333333,0.27,0.2766666666666666,3
live,beta0,specialist,10000,fw_llamaindex,0.3144444444444444,0.2366666666666666,0.36000000000000004,3
live,beta0,specialist,10000,fw_maf,0.2788888888888889,0.27,0.2866666666666667,3
live,beta0,specialist,10000,fw_magentic_one,0.36666666666666664,0.32,0.41,3
live,beta0,specialist,10000,fw_openai_agents,0.3144444444444444,0.2533333333333333,0.36000000000000004,3
live,beta0,specialist,10000,fw_smolagents,0.27888888888888885,0.2733333333333333,0.2866666666666667,3
live,beta0,specialist,10000,knn_router,0.6855555555555556,0.63,0.7200000000000001,3
live,beta0,specialist,10000,knn_router_online,0.7311111111111112,0.6833333333333332,0.7866666666666666,3
live,beta0,specialist,10000,linucb_honest,0.48666666666666664,0.47666666666666674,0.5033333333333333,3
live,beta0,specialist,10000,midian,0.785,0.7566666666666667,0.8249999999999998,3
live,beta0,specialist,10000,midian_a,0.7844444444444445,0.7566666666666667,0.8266666666666667,3
live,beta0,specialist,10000,midian_sh,0.7927777777777778,0.77,0.8233333333333334,3
live,beta0,specialist,10000,midian_sha,0.791111111111111,0.7633333333333333,0.8233333333333334,3
live,beta0,specialist,10000,midian_v,0.8122222222222222,0.7866666666666666,0.8583333333333334,3
live,beta0,specialist,10000,midian_va,0.8111111111111112,0.7866666666666666,0.8566666666666668,3
