family,regime,dist,n,arm,shortlist,mean,ci_lo,ci_hi,seeds,rerun_outstanding
live,beta0,bimodal,100,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta0,bimodal,100,MIDIAN-VA (whole population),-,0.5490000000000002,0.5393000000000001,0.5577000000000001,10,False
live,beta0,bimodal,100,adk,tfidf,0.56275,0.5531250000000001,0.57175,8,True
live,beta0,bimodal,100,autogen,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,camel,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,crewai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,langgraph,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,llama,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,maf,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,magentic,tfidf,0.5641111111111111,0.5552222222222222,0.5727777777777777,9,True
live,beta0,bimodal,100,openai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,smol,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta0,bimodal,100,adk,embed,0.5650000000000001,0.5576666666666668,0.5731708333333334,6,True
live,beta0,bimodal,100,autogen,embed,0.5462000000000001,0.5382000000000001,0.5534025000000001,10,False
live,beta0,bimodal,100,camel,embed,0.5626,0.5507,0.5737,10,False
live,beta0,bimodal,100,crewai,embed,0.5544,0.5462,0.5640000000000001,5,True
live,beta0,bimodal,100,langgraph,embed,0.5668,0.5584,0.5746999999999999,10,False
live,beta0,bimodal,100,llama,embed,0.5199,0.5141975,0.5253,10,False
live,beta0,bimodal,100,maf,embed,0.5374000000000001,0.5305974999999999,0.5450999999999999,10,False
live,beta0,bimodal,100,magentic,embed,0.5651999999999999,0.5584,0.5717999999999999,10,False
live,beta0,bimodal,100,openai,embed,0.5671999999999999,0.5612,0.5734024999999999,10,False
live,beta0,bimodal,100,smol,embed,0.5569,0.5499,0.5635,10,False
live,beta0,bimodal,100,autogen,sota,0.5530999999999999,0.5457974999999999,0.5608025000000001,10,False
live,beta0,bimodal,100,camel,sota,0.5614,0.5492000000000001,0.5727,10,False
live,beta0,bimodal,100,langgraph,sota,0.5696000000000001,0.5630000000000001,0.5761000000000001,10,False
live,beta0,bimodal,100,llama,sota,0.5324000000000001,0.5252,0.5389999999999999,10,False
live,beta0,bimodal,100,maf,sota,0.5405,0.5345000000000001,0.5469999999999999,10,False
live,beta0,bimodal,100,magentic,sota,0.5647,0.5579,0.5714024999999999,10,False
live,beta0,bimodal,100,openai,sota,0.5670999999999999,0.5610999999999999,0.5733999999999999,10,False
live,beta0,bimodal,100,smol,sota,0.5639000000000001,0.5569,0.5706,10,False
live,beta0,bimodal,100,autogen,va_cohort,0.5636,0.5545000000000002,0.5723,10,False
live,beta0,bimodal,100,camel,va_cohort,0.5689000000000001,0.5608000000000001,0.5764,10,False
live,beta0,bimodal,100,crewai,va_cohort,0.511,0.511,0.511,1,True
live,beta0,bimodal,100,langgraph,va_cohort,0.5442,0.5368,0.5513000000000001,10,False
live,beta0,bimodal,100,llama,va_cohort,0.4868,0.4694000000000001,0.5067025000000002,10,False
live,beta0,bimodal,100,maf,va_cohort,0.5277000000000001,0.5173,0.5387000000000001,10,False
live,beta0,bimodal,100,magentic,va_cohort,0.5697,0.5625,0.5761999999999999,10,False
live,beta0,bimodal,100,openai,va_cohort,0.5638000000000001,0.5536000000000001,0.5737025,10,False
live,beta0,bimodal,100,smol,va_cohort,0.5645,0.5556000000000001,0.5732999999999999,10,False
live,beta01_random,bimodal,100,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta01_random,bimodal,100,MIDIAN-VA (whole population),-,0.541,0.5296000000000001,0.5517,10,False
live,beta01_random,bimodal,100,adk,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,autogen,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,camel,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,crewai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,langgraph,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,llama,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,maf,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,magentic,tfidf,0.5606666666666666,0.550663888888889,0.5711111111111111,9,True
live,beta01_random,bimodal,100,openai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,smol,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta01_random,bimodal,100,adk,embed,0.561,0.5554444444444444,0.5658888888888889,9,True
live,beta01_random,bimodal,100,autogen,embed,0.5457000000000001,0.5381,0.5527000000000001,10,False
live,beta01_random,bimodal,100,camel,embed,0.5620999999999999,0.5503,0.5730999999999999,10,False
live,beta01_random,bimodal,100,crewai,embed,0.5529999999999999,0.5458333333333334,0.5615,6,True
live,beta01_random,bimodal,100,langgraph,embed,0.5673999999999999,0.5594,0.5749,10,False
live,beta01_random,bimodal,100,llama,embed,0.5206000000000001,0.5150974999999999,0.5259,10,False
live,beta01_random,bimodal,100,maf,embed,0.5376000000000001,0.5310000000000001,0.5450000000000002,10,False
live,beta01_random,bimodal,100,magentic,embed,0.5653,0.5589974999999999,0.5716025,10,False
live,beta01_random,bimodal,100,openai,embed,0.5671999999999999,0.5612,0.5734,10,False
live,beta01_random,bimodal,100,smol,embed,0.5567999999999999,0.5498975,0.5633025,10,False
live,beta01_random,bimodal,100,autogen,sota,0.5538000000000001,0.546,0.5618025000000001,10,False
live,beta01_random,bimodal,100,camel,sota,0.5619,0.5498000000000001,0.5730999999999999,10,False
live,beta01_random,bimodal,100,langgraph,sota,0.5721999999999999,0.5658974999999999,0.5781025,10,False
live,beta01_random,bimodal,100,llama,sota,0.5330000000000001,0.5259,0.5398025000000001,10,False
live,beta01_random,bimodal,100,maf,sota,0.5407,0.5346,0.5475,10,False
live,beta01_random,bimodal,100,magentic,sota,0.5645999999999999,0.558,0.5711,10,False
live,beta01_random,bimodal,100,openai,sota,0.5672999999999999,0.5613,0.5734025,10,False
live,beta01_random,bimodal,100,smol,sota,0.5639000000000001,0.5569,0.5706,10,False
live,beta01_random,bimodal,100,autogen,va_cohort,0.5610999999999999,0.5526000000000002,0.569,10,False
live,beta01_random,bimodal,100,camel,va_cohort,0.5682,0.5599974999999999,0.5757,10,False
live,beta01_random,bimodal,100,langgraph,va_cohort,0.5376000000000001,0.5222,0.5534025000000001,10,False
live,beta01_random,bimodal,100,llama,va_cohort,0.48360000000000003,0.4661975,0.5032025,10,False
live,beta01_random,bimodal,100,maf,va_cohort,0.5297,0.5193,0.5407,10,False
live,beta01_random,bimodal,100,magentic,va_cohort,0.5442,0.5309000000000001,0.5566000000000001,10,False
live,beta01_random,bimodal,100,openai,va_cohort,0.5531,0.5319,0.5704999999999998,10,False
live,beta01_random,bimodal,100,smol,va_cohort,0.5612999999999999,0.5496975000000001,0.5715999999999999,10,False
live,beta025_random,bimodal,100,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta025_random,bimodal,100,MIDIAN-VA (whole population),-,0.5428,0.5276000000000001,0.5553,10,False
live,beta025_random,bimodal,100,adk,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,autogen,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,camel,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,crewai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,langgraph,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,llama,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,maf,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,magentic,tfidf,0.5637777777777777,0.5544416666666666,0.5726694444444445,9,True
live,beta025_random,bimodal,100,openai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,smol,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta025_random,bimodal,100,adk,embed,0.559,0.5518333333333334,0.5650000000000001,6,True
live,beta025_random,bimodal,100,autogen,embed,0.5457,0.5379000000000002,0.5527025000000001,10,False
live,beta025_random,bimodal,100,camel,embed,0.5619,0.5505,0.5727,10,False
live,beta025_random,bimodal,100,crewai,embed,0.55,0.5414,0.5612,5,True
live,beta025_random,bimodal,100,langgraph,embed,0.5698999999999999,0.5645,0.5754999999999999,10,False
live,beta025_random,bimodal,100,llama,embed,0.5194000000000001,0.5136000000000001,0.5249,10,False
live,beta025_random,bimodal,100,maf,embed,0.5383000000000001,0.5317000000000001,0.5460025000000001,10,False
live,beta025_random,bimodal,100,magentic,embed,0.5641,0.5569000000000001,0.5711999999999999,10,False
live,beta025_random,bimodal,100,openai,embed,0.5662,0.5595974999999999,0.5730999999999999,10,False
live,beta025_random,bimodal,100,smol,embed,0.5567999999999999,0.5498975,0.5633025,10,False
live,beta025_random,bimodal,100,autogen,sota,0.5535,0.5461,0.5610025000000001,10,False
live,beta025_random,bimodal,100,camel,sota,0.5614,0.549395,0.5726025000000001,10,False
live,beta025_random,bimodal,100,langgraph,sota,0.5722,0.5659974999999999,0.5780999999999998,10,False
live,beta025_random,bimodal,100,llama,sota,0.5325,0.5258,0.5387000000000001,10,False
live,beta025_random,bimodal,100,maf,sota,0.5403999999999999,0.5342,0.5473,10,False
live,beta025_random,bimodal,100,magentic,sota,0.5633,0.5564000000000001,0.5704,10,False
live,beta025_random,bimodal,100,openai,sota,0.5662999999999999,0.56,0.573,10,False
live,beta025_random,bimodal,100,smol,sota,0.5639000000000001,0.5569,0.5706,10,False
live,beta025_random,bimodal,100,autogen,va_cohort,0.5660999999999999,0.5569000000000001,0.5743025,10,False
live,beta025_random,bimodal,100,camel,va_cohort,0.5700000000000001,0.5628975,0.5768025000000001,10,False
live,beta025_random,bimodal,100,crewai,va_cohort,0.51,0.51,0.51,1,True
live,beta025_random,bimodal,100,langgraph,va_cohort,0.5538000000000001,0.540795,0.5666025,10,False
live,beta025_random,bimodal,100,llama,va_cohort,0.48600000000000004,0.46979750000000003,0.5052000000000001,10,False
live,beta025_random,bimodal,100,maf,va_cohort,0.5301000000000001,0.5181000000000001,0.5419,10,False
live,beta025_random,bimodal,100,magentic,va_cohort,0.5432,0.5328,0.5544,10,False
live,beta025_random,bimodal,100,openai,va_cohort,0.5565,0.5345949999999999,0.5733025,10,False
live,beta025_random,bimodal,100,smol,va_cohort,0.5628,0.5528,0.5714024999999999,10,False
live,beta05_random,bimodal,100,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,beta05_random,bimodal,100,MIDIAN-VA (whole population),-,0.5497,0.5417000000000001,0.5574,10,False
live,beta05_random,bimodal,100,adk,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,autogen,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,camel,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,crewai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,langgraph,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,llama,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,maf,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,magentic,tfidf,0.5606666666666666,0.550663888888889,0.5711111111111111,9,True
live,beta05_random,bimodal,100,openai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,smol,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,beta05_random,bimodal,100,adk,embed,0.5638888888888888,0.5571111111111111,0.5703361111111112,9,True
live,beta05_random,bimodal,100,autogen,embed,0.5459,0.5380975,0.5531,10,False
live,beta05_random,bimodal,100,camel,embed,0.5629000000000001,0.5519000000000001,0.5731025,10,False
live,beta05_random,bimodal,100,crewai,embed,0.5502,0.5452,0.5552,5,True
live,beta05_random,bimodal,100,langgraph,embed,0.5668,0.5586,0.5745024999999999,10,False
live,beta05_random,bimodal,100,llama,embed,0.5197999999999999,0.5143,0.5253,10,False
live,beta05_random,bimodal,100,maf,embed,0.5378999999999999,0.5311,0.5457,10,False
live,beta05_random,bimodal,100,magentic,embed,0.5648,0.5581000000000002,0.5714024999999999,10,False
live,beta05_random,bimodal,100,openai,embed,0.5662,0.5598975,0.5726,10,False
live,beta05_random,bimodal,100,smol,embed,0.5568,0.5498000000000001,0.5634,10,False
live,beta05_random,bimodal,100,autogen,sota,0.5538000000000001,0.5461,0.5617000000000001,10,False
live,beta05_random,bimodal,100,camel,sota,0.5592222222222222,0.5469972222222222,0.5714472222222222,9,False
live,beta05_random,bimodal,100,langgraph,sota,0.5703999999999999,0.5645,0.5763999999999999,10,False
live,beta05_random,bimodal,100,llama,sota,0.5330999999999999,0.5262975,0.5397025000000001,10,False
live,beta05_random,bimodal,100,maf,sota,0.5399,0.5340975,0.5464,10,False
live,beta05_random,bimodal,100,magentic,sota,0.5639000000000001,0.5574000000000001,0.5704999999999999,10,False
live,beta05_random,bimodal,100,openai,sota,0.5664,0.5601999999999999,0.5728,10,False
live,beta05_random,bimodal,100,smol,sota,0.5639000000000001,0.5569,0.5706,10,False
live,beta05_random,bimodal,100,autogen,va_cohort,0.5636000000000001,0.5551974999999999,0.5716,10,False
live,beta05_random,bimodal,100,camel,va_cohort,0.5682000000000001,0.5601999999999999,0.5759025000000001,10,False
live,beta05_random,bimodal,100,langgraph,va_cohort,0.5556,0.5384,0.5696025,10,False
live,beta05_random,bimodal,100,llama,va_cohort,0.48580000000000007,0.4699000000000001,0.5054000000000001,10,False
live,beta05_random,bimodal,100,maf,va_cohort,0.5271000000000001,0.5154000000000001,0.5393,10,False
live,beta05_random,bimodal,100,magentic,va_cohort,0.5498999999999999,0.5402975,0.5593,10,False
live,beta05_random,bimodal,100,openai,va_cohort,0.5629000000000001,0.5496000000000001,0.5740025000000001,10,False
live,beta05_random,bimodal,100,smol,va_cohort,0.5594,0.5462974999999999,0.5712999999999999,10,False
live,cartel,bimodal,100,oracle,-,0.5733999999999999,0.5668974999999999,0.5794999999999999,10,False
live,cartel,bimodal,100,MIDIAN-VA (whole population),-,0.5478000000000001,0.5386000000000001,0.5564,10,False
live,cartel,bimodal,100,adk,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,autogen,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,camel,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,crewai,tfidf,0.5676666666666667,0.5568333333333334,0.5775,6,True
live,cartel,bimodal,100,langgraph,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,llama,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,maf,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,magentic,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,openai,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,smol,tfidf,0.5614,0.5519974999999999,0.5704025,10,False
live,cartel,bimodal,100,adk,embed,0.561,0.5522857142857144,0.569575,7,True
live,cartel,bimodal,100,autogen,embed,0.5458000000000001,0.538,0.5529,10,False
live,cartel,bimodal,100,camel,embed,0.5597,0.5479,0.5708,10,False
live,cartel,bimodal,100,crewai,embed,0.54425,0.539,0.5505,4,True
live,cartel,bimodal,100,langgraph,embed,0.5698,0.5631974999999999,0.5757999999999999,10,False
live,cartel,bimodal,100,llama,embed,0.5193,0.5136000000000001,0.5246000000000001,10,False
live,cartel,bimodal,100,maf,embed,0.5376000000000001,0.5311975,0.545,10,False
live,cartel,bimodal,100,magentic,embed,0.5576,0.5487975,0.5654,10,False
live,cartel,bimodal,100,openai,embed,0.5620999999999999,0.5548,0.5690025000000001,10,False
live,cartel,bimodal,100,smol,embed,0.5569999999999999,0.55,0.5637,10,False
live,cartel,bimodal,100,autogen,sota,0.5536000000000001,0.5462,0.5611,10,False
live,cartel,bimodal,100,camel,sota,0.5608000000000001,0.5484,0.5723,10,False
live,cartel,bimodal,100,langgraph,sota,0.5692999999999999,0.5621,0.5764025000000002,10,False
live,cartel,bimodal,100,llama,sota,0.533,0.526,0.5396025000000001,10,False
live,cartel,bimodal,100,maf,sota,0.5411,0.535,0.5482024999999999,10,False
live,cartel,bimodal,100,magentic,sota,0.5595,0.5521,0.5668999999999998,10,False
live,cartel,bimodal,100,openai,sota,0.5624,0.5553000000000001,0.5690999999999999,10,False
live,cartel,bimodal,100,smol,sota,0.5639000000000001,0.5569,0.5706,10,False
live,cartel,bimodal,100,autogen,va_cohort,0.5635,0.5554975,0.5708,10,False
live,cartel,bimodal,100,camel,va_cohort,0.5695,0.563,0.576,10,False
live,cartel,bimodal,100,crewai,va_cohort,0.532,0.515,0.549,2,True
live,cartel,bimodal,100,langgraph,va_cohort,0.5532000000000001,0.5456000000000001,0.5607,10,False
live,cartel,bimodal,100,llama,va_cohort,0.47780000000000006,0.4567,0.5009025,10,False
live,cartel,bimodal,100,maf,va_cohort,0.5294,0.5185000000000001,0.5405,10,False
live,cartel,bimodal,100,magentic,va_cohort,0.5339,0.5260974999999999,0.5408000000000001,10,False
live,cartel,bimodal,100,openai,va_cohort,0.5652,0.5545,0.5751,10,False
live,cartel,bimodal,100,smol,va_cohort,0.5664,0.5580974999999999,0.5746025,10,False
live,beta0,heavy_tail,100,oracle,-,0.7292,0.7162,0.7397,10,False
live,beta0,heavy_tail,100,MIDIAN-VA (whole population),-,0.6538,0.6302975,0.6753025000000001,10,False
live,beta0,heavy_tail,100,adk,tfidf,0.5557777777777778,0.5393305555555554,0.5704472222222223,9,True
live,beta0,heavy_tail,100,autogen,tfidf,0.5589000000000001,0.5481974999999999,0.571,10,False
live,beta0,heavy_tail,100,camel,tfidf,0.5570999999999999,0.5444975,0.5701025,10,False
live,beta0,heavy_tail,100,crewai,tfidf,0.5653,0.5567974999999998,0.5750025,10,False
live,beta0,heavy_tail,100,langgraph,tfidf,0.5429999999999999,0.5287975,0.561805,10,False
live,beta0,heavy_tail,100,llama,tfidf,0.5322000000000001,0.5226999999999999,0.5421025,10,False
live,beta0,heavy_tail,100,maf,tfidf,0.554,0.5464000000000001,0.5636,10,False
live,beta0,heavy_tail,100,magentic,tfidf,0.5718,0.5619000000000001,0.5820000000000001,10,True
live,beta0,heavy_tail,100,openai,tfidf,0.5457000000000001,0.5366,0.5568025,10,False
live,beta0,heavy_tail,100,smol,tfidf,0.5653999999999999,0.557,0.5747,10,False
live,beta0,heavy_tail,100,adk,embed,0.6615000000000001,0.65,0.6745041666666667,6,True
live,beta0,heavy_tail,100,autogen,embed,0.6628000000000001,0.6530000000000001,0.6717025000000001,10,False
live,beta0,heavy_tail,100,camel,embed,0.6699999999999999,0.6561975,0.6838,10,False
live,beta0,heavy_tail,100,crewai,embed,0.6353333333333333,0.592,0.663,3,True
live,beta0,heavy_tail,100,langgraph,embed,0.6449,0.6329975,0.6573,10,False
live,beta0,heavy_tail,100,llama,embed,0.5936999999999999,0.5809999999999998,0.6056025000000002,10,False
live,beta0,heavy_tail,100,maf,embed,0.6624000000000001,0.6528,0.6711025000000002,10,False
live,beta0,heavy_tail,100,magentic,embed,0.6664000000000001,0.6576000000000001,0.6756,10,False
live,beta0,heavy_tail,100,openai,embed,0.6549000000000001,0.6457949999999999,0.663,10,False
live,beta0,heavy_tail,100,smol,embed,0.6658999999999999,0.6563975,0.6749025000000001,10,False
live,beta0,heavy_tail,100,autogen,sota,0.6266999999999999,0.6148999999999999,0.6367025000000001,10,False
live,beta0,heavy_tail,100,camel,sota,0.642,0.6238,0.6570025,10,False
live,beta0,heavy_tail,100,langgraph,sota,0.6182000000000001,0.5967949999999999,0.6336999999999999,10,False
live,beta0,heavy_tail,100,llama,sota,0.6209,0.6117000000000001,0.6301,10,False
live,beta0,heavy_tail,100,maf,sota,0.6285999999999999,0.6195974999999999,0.6375,10,False
live,beta0,heavy_tail,100,magentic,sota,0.6367999999999998,0.6298974999999999,0.6426000000000001,10,False
live,beta0,heavy_tail,100,openai,sota,0.5884,0.5723974999999998,0.6052025,10,False
live,beta0,heavy_tail,100,smol,sota,0.6011,0.5877974999999999,0.6155025,10,False
live,beta0,heavy_tail,100,autogen,va_cohort,0.6494,0.6117975,0.6766,10,False
live,beta0,heavy_tail,100,camel,va_cohort,0.6566000000000001,0.6285924999999999,0.6810025000000002,10,False
live,beta0,heavy_tail,100,crewai,va_cohort,0.637,0.615,0.659,2,True
live,beta0,heavy_tail,100,langgraph,va_cohort,0.6460999999999999,0.6143975,0.6697,10,False
live,beta0,heavy_tail,100,llama,va_cohort,0.5633,0.5345000000000001,0.5908025,10,False
live,beta0,heavy_tail,100,maf,va_cohort,0.6275000000000001,0.6002975,0.6526025,10,False
live,beta0,heavy_tail,100,magentic,va_cohort,0.6672,0.6383975000000001,0.6894025,10,False
live,beta0,heavy_tail,100,openai,va_cohort,0.6409,0.6105825,0.6667025000000001,10,False
live,beta0,heavy_tail,100,smol,va_cohort,0.662,0.636495,0.6859025,10,False
live,beta01_random,heavy_tail,100,oracle,-,0.7292,0.7162,0.7397,10,False
live,beta01_random,heavy_tail,100,MIDIAN-VA (whole population),-,0.6343,0.6184000000000001,0.6516025,10,False
live,beta01_random,heavy_tail,100,adk,tfidf,0.5557777777777778,0.5396666666666667,0.570225,9,True
live,beta01_random,heavy_tail,100,autogen,tfidf,0.5551000000000001,0.5449,0.5664,10,False
live,beta01_random,heavy_tail,100,camel,tfidf,0.5593,0.5466975000000001,0.5718,10,False
live,beta01_random,heavy_tail,100,crewai,tfidf,0.5644,0.5564975,0.573,10,False
live,beta01_random,heavy_tail,100,langgraph,tfidf,0.5555,0.5358975,0.575,10,False
live,beta01_random,heavy_tail,100,llama,tfidf,0.5381,0.5246000000000001,0.5521025,10,False
live,beta01_random,heavy_tail,100,maf,tfidf,0.5544,0.5463975,0.564805,10,False
live,beta01_random,heavy_tail,100,magentic,tfidf,0.5708,0.5594974999999999,0.5818,10,True
live,beta01_random,heavy_tail,100,openai,tfidf,0.5433,0.5363000000000001,0.5504,10,False
live,beta01_random,heavy_tail,100,smol,tfidf,0.5642,0.5541,0.5746,10,False
live,beta01_random,heavy_tail,100,adk,embed,0.6779999999999999,0.667,0.689,2,True
live,beta01_random,heavy_tail,100,autogen,embed,0.663,0.6531,0.6721025,10,False
live,beta01_random,heavy_tail,100,camel,embed,0.6681,0.6531,0.6825025,10,False
live,beta01_random,heavy_tail,100,crewai,embed,0.62275,0.59,0.6555,4,True
live,beta01_random,heavy_tail,100,langgraph,embed,0.6428,0.6351,0.6510025,10,False
live,beta01_random,heavy_tail,100,llama,embed,0.5958,0.5826,0.6082000000000001,10,False
live,beta01_random,heavy_tail,100,maf,embed,0.6631,0.6541,0.6716,10,False
live,beta01_random,heavy_tail,100,magentic,embed,0.664,0.6534,0.6748999999999999,10,False
live,beta01_random,heavy_tail,100,openai,embed,0.6546000000000001,0.6446000000000001,0.6635000000000001,10,False
live,beta01_random,heavy_tail,100,smol,embed,0.6661,0.6562975,0.6754,10,False
live,beta01_random,heavy_tail,100,autogen,sota,0.6274000000000001,0.6156,0.6374,10,False
live,beta01_random,heavy_tail,100,camel,sota,0.6415,0.6241975000000001,0.6557000000000001,10,False
live,beta01_random,heavy_tail,100,langgraph,sota,0.6344999999999998,0.622695,0.6457025000000001,10,False
live,beta01_random,heavy_tail,100,llama,sota,0.6224000000000001,0.6136,0.6312,10,False
live,beta01_random,heavy_tail,100,maf,sota,0.6283,0.6189,0.6375,10,False
live,beta01_random,heavy_tail,100,magentic,sota,0.64,0.631,0.6481,10,False
live,beta01_random,heavy_tail,100,openai,sota,0.5888,0.5727,0.6055024999999999,10,False
live,beta01_random,heavy_tail,100,smol,sota,0.6012,0.5879999999999999,0.6155025,10,False
live,beta01_random,heavy_tail,100,autogen,va_cohort,0.6511,0.6161949999999999,0.6765025000000001,10,False
live,beta01_random,heavy_tail,100,camel,va_cohort,0.6582000000000001,0.6367,0.6802024999999999,10,False
live,beta01_random,heavy_tail,100,langgraph,va_cohort,0.6377,0.6010975,0.6682049999999999,10,False
live,beta01_random,heavy_tail,100,llama,va_cohort,0.5665000000000001,0.5390975,0.5927025,10,False
live,beta01_random,heavy_tail,100,maf,va_cohort,0.6293,0.6097999999999999,0.64681,10,False
live,beta01_random,heavy_tail,100,magentic,va_cohort,0.6573,0.6354974999999999,0.6766025000000001,10,False
live,beta01_random,heavy_tail,100,openai,va_cohort,0.6439,0.6262000000000001,0.6631049999999999,10,False
live,beta01_random,heavy_tail,100,smol,va_cohort,0.6628000000000001,0.6419,0.6834,10,False
live,beta025_random,heavy_tail,100,oracle,-,0.7292,0.7162,0.7397,10,False
live,beta025_random,heavy_tail,100,MIDIAN-VA (whole population),-,0.6386000000000001,0.6198,0.6554,10,False
live,beta025_random,heavy_tail,100,adk,tfidf,0.5592,0.5429,0.5732,10,False
live,beta025_random,heavy_tail,100,autogen,tfidf,0.5551000000000001,0.5447,0.5664,10,False
live,beta025_random,heavy_tail,100,camel,tfidf,0.555,0.5412000000000001,0.5690025000000001,10,False
live,beta025_random,heavy_tail,100,crewai,tfidf,0.5643,0.5561974999999999,0.5732999999999999,10,False
live,beta025_random,heavy_tail,100,langgraph,tfidf,0.5546,0.5386974999999999,0.571,10,False
live,beta025_random,heavy_tail,100,llama,tfidf,0.5349000000000002,0.5266,0.5435000000000001,10,False
live,beta025_random,heavy_tail,100,maf,tfidf,0.5571,0.5468,0.5679,10,False
live,beta025_random,heavy_tail,100,magentic,tfidf,0.55925,0.5498718750000001,0.5680000000000001,8,True
live,beta025_random,heavy_tail,100,openai,tfidf,0.5474,0.5367975,0.5581999999999999,10,False
live,beta025_random,heavy_tail,100,smol,tfidf,0.5642,0.5541,0.5746,10,False
live,beta025_random,heavy_tail,100,adk,embed,0.6701428571428572,0.6522857142857142,0.6857142857142857,7,True
live,beta025_random,heavy_tail,100,autogen,embed,0.6628000000000001,0.6530975,0.6718000000000001,10,False
live,beta025_random,heavy_tail,100,camel,embed,0.6703,0.6572975,0.6830025000000001,10,False
live,beta025_random,heavy_tail,100,crewai,embed,0.645,0.623,0.661,3,True
live,beta025_random,heavy_tail,100,langgraph,embed,0.6557,0.6472,0.6638000000000001,10,False
live,beta025_random,heavy_tail,100,llama,embed,0.5951000000000001,0.5813,0.6085025000000001,10,False
live,beta025_random,heavy_tail,100,maf,embed,0.6633,0.6535,0.6722999999999999,10,False
live,beta025_random,heavy_tail,100,magentic,embed,0.6685000000000001,0.6599,0.6777,10,False
live,beta025_random,heavy_tail,100,openai,embed,0.6557000000000001,0.6458,0.6639,10,False
live,beta025_random,heavy_tail,100,smol,embed,0.6660999999999999,0.6564000000000001,0.6754025,10,False
live,beta025_random,heavy_tail,100,autogen,sota,0.6271,0.6154999999999999,0.6372000000000001,10,False
live,beta025_random,heavy_tail,100,camel,sota,0.6417,0.6232,0.6567000000000001,10,False
live,beta025_random,heavy_tail,100,langgraph,sota,0.6253,0.6075949999999999,0.6415025000000001,10,False
